system_id,artTitle,artUrl,artDate,artCatagory,artContent,dataSource
746,即／海虎艦落海搜救已過72小時 海軍：再延長72小時｜東森新聞,https://news.ebc.net.tw/news/article/397706,2023-12-24 17:45:00,社會,海虎潛艦意外落海失聯的三名弟兄，目前已經搜尋超過72小時黃金時間，仍然沒有進展。海軍艦指部表示，不會放棄任何機會，持續整合友軍海、空、陸岸兵力，擴大搜尋區域，整體搜救行動，再延長72小時。,EBC
747,即／7遊客去合歡山「衝撞護欄墜30米邊坡」 全救出送醫！｜東森新聞,https://news.ebc.net.tw/news/article/397711,2023-12-24 19:30:00,社會,南投台14甲線梅峰路段今（24）日有廂型車失控衝撞護欄墜30公尺邊坡。據了解，車上台灣籍駕駛搭載7名菲律賓籍遊客，8人中已有5人被救出，持續救援中。7名遊客迎接第五天行程，原本一行人要去合歡山看雪，卻在仁愛鄉台14甲線15.8公里處墜落邊坡，警方表示，目前已將5名外籍人士（3女2男，菲律賓籍）救起，其中3名輕傷、1名重傷民眾送往埔里榮民醫院救治，另1名輕傷民眾待送。警方透露，目前已在現場處理並與當事人聯繫了解情況，車上除司機外，其餘7遊客為外籍人士，已被送醫的27歲女遊客右大腿骨折，傷勢最為嚴重，所幸意識清楚，目前暫無大礙。,EBC
748,竹北熱炒店陷火海 因油鍋起火＋風勢大延燒｜東森新聞,https://news.ebc.net.tw/news/article/397717,2023-12-24 20:23:00,社會,24日下午2點多，新竹縣竹北市中央路一家熱炒店，疑似因為油鍋起火滅火失敗，進而造成火勢延燒。警消獲報到場，馬上出動救援，不過這棟鐵皮結構建築早已陷入火海。現場燃燒面積大約有100平方公尺，損失估計約200萬元。熊熊大火不斷燃燒，濃煙直竄天際，整棟建築物幾乎被大火給吞噬，燃燒面積相當大，黑煙快速竄出覆蓋天際，畫面非常驚人。這起意外發生在新竹竹北中央路，一處熱炒店，24日下午2點多，業者發現油鍋起火，因此緊急拿出滅火器要滅火，卻滅火失敗而起火燃燒，之後更波及到整間房屋。警消獲報後，馬上派出消防車前往現場，發現這棟鐵皮結構建築，早已全面燃燒陷入火海，加上當時風勢過大，火勢不斷延燒，因此馬上佈水線灌救，並將洩漏的瓦斯鋼瓶移出室外。竹北分隊分隊長范俊睿：「本次火警擴大延燒原因為風勢過大，業者油鍋滅火失敗，而造成擴大延燒，另外針對油鍋起火的案件，務必善用鍋蓋，使用窒息方式撲滅火源。」現場燃燒面積大約有100平方公尺，火勢也在下午2點55分左右被撲滅，損失金額初估約200萬元，幸好這起意外沒有人員傷亡。,EBC
749,即／國一清晨車禍 「行人遭撞」當場死亡｜東森新聞,https://news.ebc.net.tw/news/article/397735,2023-12-25 07:58:00,社會,高公局指出今（25）日凌晨4點38分，國道一號南向182.4公里、南屯路段，發生了1輛小客車撞擊行人事故占中外車道，無回堵，但行人明顯死亡。根據ETtoday新聞雲報導，行人當場明顯死亡，初步判斷行人自橋上躍下，才會遭到撞擊。至於詳細的事發原因及經過，仍有待調查釐清。,EBC
750,為討4萬元薪水！員工持利器追 老闆狂奔逃命｜東森新聞,https://news.ebc.net.tw/news/article/397738,2023-12-25 08:10:00,社會,為了追討薪水，員工竟然當街持利器追逐！新北市蘆洲一名員工被積欠一個月4萬元的薪水，14號晚上埋伏在老闆住家外，一言不合亮出利器，兩人在巷弄追逐，嚇得民眾趕快報警！警方到場發現，員工犯案後，裝成路人在現場徘迴，立刻被逮捕。寧靜住宅區，卻有人邊跑邊大喊救命，一名白衣男子拔腿狂奔，因為被人猛追，仔細看對方手上還有利器，握著就要找他算帳，男子嚇得完全不敢放慢腳步，兩人你追我跑，民眾目擊趕快報案。事發在新北市蘆洲中正路185巷，警方調查，原來嫌犯是員工，被追的是他的老闆，不滿被欠1個月薪水共4萬元，14號晚上9點多，搭計程車北上，要找老闆說清楚，兩人一言不合，就拿利器出來追人，追累了找不到老闆，嫌犯還裝成路人，在附近走來走去，被警方逮捕。一查嫌犯是名逃逸移工，來台灣將近4年，去年11月被通報失聯，偷偷到工地上班，卻遇上老闆欠薪水，想討回辛苦錢，用錯方法，這下不只錢沒討到，還被送到專勤隊收容。,EBC
751,上班交通尖峰！ 自強隧道火燒車釀回堵、警疏導｜東森新聞,https://news.ebc.net.tw/news/article/397745,2023-12-25 09:01:00,社會,台北自強隧道士林往內湖方向，在今（25）日上午發生火燒車事故。一輛休旅車不明原因，車頭竄出火煙，消防隊獲報後趕緊前往現場救援，不過由於是上班尖峰時段，也造成後方車流嚴重回堵。上班交通尖峰時段，士林往內湖方向自強隧道前發生火燒車，只見一輛黑色休旅車，車頭不明原因竄火，幾乎把整個引擎燒毀，而消防隊獲報之後，趕緊前往現場佈水線灌救，並且一度造成交通大打結。25日上午，44歲駕駛開車上路，稱不明原因，到隧道口前發現車頭突然冒煙，當下他緊急往路邊靠，並且下車查看，沒多就車頭就開始燃燒，所幸並沒有造成人員受傷，不過卻也因為這起火燒車，原本平日車流量就相當大的自強隧道，封閉一車道處理事故，只剩下另一車道可以通行，造成回堵，警方也前往現場疏導交通。,EBC
752,獨家／挖呀挖！賊持圓鍬、鐵鎚 撬歪大門闖屋盜古幣｜東森新聞,https://news.ebc.net.tw/news/article/397756,2023-12-24 18:25:00,社會,嫌犯當時看到一樓大門沒有關，他直接闖進去跑到頂樓，找到了圓鍬和鐵鎚，當場就地取材拿來犯案，破壞住戶鐵門。眼看嫌犯拿著圓鍬，拼命在鐵門縫隙裡挖呀挖，發現沒什麼效果，他再轉個方向改用手柄的部分繼續挖，即使不管用但他不放棄換成鐵鎚，使出吃奶力氣把大門「鐵條」撬歪，開門闖入行竊，偷完之後躡手躡腳走出來，還不忘把門關好，接著再把犯案工具拿回頂樓物歸原主。大門鐵條其中一根整個變成「ㄑ字型」，嫌犯破壞紗窗後，手剛好可以伸進去直接開門，整棟公寓共兩名住戶受害，其中2樓住戶大門鐵條遭毀，維修費要2千元，4樓住戶就沒那麼幸運，房東的小豬撲滿裡面，放了價值5千元的滿滿古幣，和手電筒都被偷走，大門破壞程度更嚴重，維修費要6千元事發在新北三峽區，警方獲報後隨即調閱監視器追查，發現這名小偷在犯案前，還先開車到附近停車場，停好車後才慢條斯理地下車，開始沿路尋找下手目標，不料「這畫面」成為追緝重點，員警以車牌追人鎖定陳姓慣竊，監視器加指紋都說是他犯案，但他還是否認。法官認為他攜帶兇器毀壞門窗，侵入住宅竊盜，判他有期徒刑7個月。狡猾慣竊連犯案工具都就地取材，以為不會留下痕跡，殊不知他每個舉動都已經暴露足跡。,EBC
753,你累了嗎？男無照騎車睡著 撞進消防分隊｜東森新聞,https://news.ebc.net.tw/news/article/397762,2023-12-24 18:00:00,社會,T字路口大家都往左右走，唯獨這台機車往前直直衝，但前面沒路，騎士你到底要去哪？下一秒，騎士機車撞進消防分隊大門，車身傷痕累累，門口玻璃整片碎裂，消防分隊全傻眼，只見過民眾衝進來報案，可沒見過「機車」衝進來，把門通通撞開。目擊民眾：「有聽到一聲碰，也不知道發生什麼事，出去看也看不到人。」新北市中和莒光路上國光消防分隊，這一撞大門緊急先用板子擋起來，值班台上還有被機車波及撞毀痕跡，20號下午5點多，騎士騎到分隊前方路口，等紅燈但他等著等著就睡著了，一起步往前衝，撞進消防分隊大門，他的手腳多處擦挫傷，分隊協助幫忙包紮，不需要送醫，但這一撞事情可不小，中和分局交通分隊長鄭文傑：「自撞消防分隊大門，造成大門及值班台毀損，另查李男（騎士）為無照駕駛。」原來騎士18歲平時在超商上大夜班，沒有駕照，當天下班跟朋友借車要去找人，實在太累了才會半路發生意外，這下不只得賠償消防分隊初估2萬，後續還得吃上無照罰單。,EBC
754,獨家／為哪樁？！十米街口竟裝「11」支監視器 當地人：常車禍｜東森新聞,https://news.ebc.net.tw/news/article/397763,2023-12-25 11:20:00,社會,廣州一街這個巷子，往旁邊一看，柱子上竟然有6支的監視器，而對角五權街方向，2根柱子加起來，也有5支的監視器，總共就有11支，在這個10米的巷弄裡，這裡多支監視器，到底是為了什麼，也引發外界好奇。機車來來去去的街口，卻裝一大堆監視器，地點就在五權街跟廣州一街口，11支監視器很不尋常，因為類似大小的路口，只裝3到4支監視器，落差這麼大，路過騎士猜不透，民眾vs.記者：「沒有特別注意欸（監視器），你覺得他裝那麼多是為什麼，可能是安全問題吧。」記者vs.當地住戶：「監視器以前就這麼多支嗎，對以前那邊常常出車禍。」不過根據警方統計，該路口去年4起車禍，今年目前為止有5件車禍，民眾說平常沒沒注意到，會有這麼多支監視器。記者vs.當地住戶：「（在別的巷子，像這麼小條巷子，有看過這麼多監視器嗎？），應該是沒有。這樣那麼多監視器，對我們來說比較安全吧。」循著監視器字樣，找到裝設的警局，找到了答案。高市苓雅分局民防治組組長李幸芳：「該路口是在我們的林中里、林西里及林興里三里的交界處，而且全人口總共有5817人，而且又鄰近我們駐外機構。」空拍直擊路口附近都是透天跟公寓居多，警方說這是三個里的交會點，11支監視器其中8支是警方裝的，3間是民間裝設，主要原因是因為距離350公尺的地方，有日台交流協會高雄事務所，為了駐外單位的安全考量才裝，而這8支監視器功能也不同，一半有車牌辯識系統，另外4支是路口全景，而監視器機房就在警局裡，能隨時錄下路口各種狀況。原來這就是11支監視器，它們背後的故事，也讓大家恍然大悟。,EBC
755,這麼巧！醉男半路下車持球棒嗆友 警路過衝上前壓制｜東森新聞,https://news.ebc.net.tw/news/article/397768,2023-12-25 11:23:00,社會,眼看綠燈亮起，但白色車一動也不動，還有男子打開車門邊走邊搖晃，甚至拿球棒揮舞，一度跨越雙黃線差點被對向車子撞，而這名男子恐怕萬萬沒想到，後方車輛可是有台警車，大膽行為全被警察看在眼裡。員警vs.杜姓男子：「拿球棒幹嘛，趴著，欸幹嘛，（為什麼要推我？）」男子當場被員警衝下車壓制，沒想到車上其他4人不但沒有相勸朋友乖乖配合，還質疑警察動作太大，而且這名杜姓男子更離譜，渾身酒氣被壓制還不斷跳針。員警vs杜姓男子：「（手背後面），好我不動，啊我腳受傷，我腳...我腳筋。」事情發生在24號凌晨3點多，花蓮市國聯五路上，杜姓男子突然下車拿球棒，對著車內其他朋友叫囂，瘋狂行為嚴重妨害交通，被警方當場被壓制。而根據警方調查，原來這名杜姓男子喝完酒後，被朋友載回家，途中和朋友大吵一架，才拿車上的球棒下車嗆聲，離譜的是杜姓男子到了警局後還大吵大鬧，酒測值1.29嚴重超標，最後還是親友帶回才結束這場鬧劇。豐川派出所所長曾忠民：「該名男子明顯酒醉瘋狂，且有意圖實施暴行情事，所以立即對其實施管制並帶所，依社會秩序維護法偵辦。」全車朋友都清醒，就杜姓男子一人醉，原本朋友好意載他回家，但他卻醉到情緒失控拿球棒大鬧，酒醒之後杜姓男子恐怕會後悔所做的一切。,EBC
756,「趕行程」拍引擎蓋女嚇哭 殯葬業火葬場火爆互罵｜東森新聞,https://news.ebc.net.tw/news/article/397778,2023-12-24 18:39:00,社會,殯葬業者在火葬場停車場互罵，男子飆罵三字經後，回到自己車邊又忍不住罵了幾句，坐上車把車子往前開，被罵男子打電話求救。拍打引擎蓋男子：「有人停車給我塞住，不要讓我出去，在裡面。」雙方起衝突前，先是在停車場被銀色休旅車被擋下，好幾人顧不得後方的其他車輛全卡住，對著駕駛大罵。罵人殯葬業者男女：「你囂張是嗎？，你現在下車我跟你說，我跟你講要嗎？，（重點是你欺負小女生啦，大家都是女生，不需要這樣）」。男子罵完又換女的接續罵，起因是拍打引擎蓋的殯葬業者他們在趕行程，所以過去拍打對方的車子引擎蓋，不料拍太大聲害坐在車內的女子嚇哭，其他人為了替女子出氣槓上男子。拍打引擎蓋男子vs.罵人殯葬業者：「拍太大力裡面車子上又有人，把她嚇到你聽的懂嗎？，大家就有口角糾紛，我現在跟他們道歉你聽的懂嗎？我真的不是故意這樣的抱歉，（我們進去一點），以後大家在這個場所都會遇到，有可能會互相幫忙也不一定，是不是，年輕人。」大林派出所所長陳重羽：「殯葬業者因趕出殯行程，拍打另一男子車窗現場無人受傷。」鬧到警方都到場，被罵男子理虧在眾人面前道歉，因為都是同行每天都會見面，為了趕行程拍打同行車子叫囂，還嚇哭女孩子，警方調解後雙方互不提告，只是嚴肅的火葬場罵人聲四起，還是嚇壞不少在場的人。,EBC
757,獨家／怒！車停家門前「兩輪」遭劃破 刺胎客是知名餐車老闆｜東森新聞,https://news.ebc.net.tw/news/article/397782,2023-12-25 11:31:00,社會,凌晨一點多一輛摩托車雙載，在黑色休旅車面前停下，只見後座男子拿出利器，先是朝後車輪大力劃一下，再走到前面將前方車輪也一同劃破，犯案過程僅短短30秒。被害車主：「早上起來就看到我兩個輪胎，我兩個輪胎就破了，他就刺這邊啊，刺這邊啊。」愛車停在家門口，睡一覺起來怎麼左側前後輪都被劃破！細細一條裂痕超過兩公分，麻煩的是被刺破的還是胎壁，只能「整顆換新」。實際還原衝突爆發的導火線，當時嫌犯是要去附近修理窗戶，他把自己的車停放在被害人的家門口，但是被害人勸他紅線前面不要違停，惹得嫌犯心生不滿，趁著凌晨拿著利器刺破被害人輪胎洩恨。被害車主：「當下有垃圾車要來，他（嫌犯）停在我們家門口，然後我請他離開，但是他不願意，然後又瞪了我們，然後我只好叫警察來，叫警察來他（嫌犯）就不高興。」因為巷弄道路狹窄會車難，屋主只是口頭規勸卻遭到對方報復，而嫌犯身分是知名餐車業者，斜槓人生兼修理玻璃、窗戶，卻一時控制不了脾氣，衝動犯案。蔡先生：「我（當下跟屋主）說不好意思不好意思，我跟對面（車輛）稍微會車一下，我就立刻開走了，啊我在等對方，因為對方是計程車嘛，有可能是（等）大概幾十秒，然後他（屋主）就突然，罵了我一句說，你現在是在看XX。」被害屋主本來打算依照換輪胎費、精神賠償、代步費等等，開出2萬5千元和解，卻遭嫌犯蔡先生拒絕，最終他被依毀損他人物品罪，被判處拘役55天，易科罰金5萬5，或許當下選擇退一步，結局會很不一樣。,EBC
758,獨家／京站美食街爆衝突！疑座位糾紛拿「椅子、餐盤」互砸｜東森新聞,https://news.ebc.net.tw/news/article/397798,2023-12-25 11:45:00,社會,一群人擠成一團，在當中幾個人火氣還好大。目擊民眾：「不要打了，還摔椅子欸。」除了拉扯動手互毆，除了拉扯、動手互毆，甚至還把椅子當作攻擊武器，狂砸發出巨大聲響。勸架友人：「好了好了，不要再打了，好了不要一直拉。」旁邊的友人出盡全力，想幫忙勸架拉開對方，但似乎都沒幫助，雙方打到臉紅鼻子粗，其他用餐的民眾全看傻眼，還有人怕被波及，趕緊端著食物躲到遠處去。目擊民眾：「一開始是一對一，後來就是兩方人馬就有加入戰局，為了爭位子，導致雙方人馬，就是有吵架的狀況。」目擊民眾：「我過去他們就拿椅子在打，就拿客人的碗來摔啊，椅子這樣摔，應該是搶位子啦。」事發在23號晚間七點多，台北一家知名百貨公司地下美食街，疑似是兩個家庭為了座位的問題起爭執，一言不合後進而動手，拿餐盤、椅子互K，事後路人報案，但等警方到場雙方也早已離去，也沒互相提告。目擊民眾：「看到就是可能說，年輕人跟長者開始互打起來，有可能是節日的時候人又很多，雙方火氣就是非常大。」重回百貨美食街，周末假日人潮多，尤其用餐尖峰時間，放眼望去更是一位難求，不少人好不容易看到有空位，都會先以包包卡位，而這回卻疑似為了佔位問題，引爆衝突當眾互毆。對此，百貨業者沒有回應，只是單純為了座位鬧全武行，甚至波及旁人，吵成這樣似乎有點太超過。,EBC
759,新／校園攻擊案！高中生遭同學持刀傷脖 命危送醫｜東森新聞,https://news.ebc.net.tw/news/article/397805,2023-12-25 13:24:00,社會,北部一間高中今（25）日發生攻擊案件，15歲男學生疑似遭同學持美工刀劃傷脖子，傷勢嚴重，命危送醫，警方已經在了解中。,EBC
760,快訊／立委候選人謝志忠宣傳車墜4米邊坡 暫停選舉行程｜東森新聞,https://news.ebc.net.tw/news/article/397806,2023-12-25 13:37:00,社會,台中新社今（25）日早上傳出貨車衝落邊坡意外！經調查為民進黨立委候選人謝志忠的宣傳車，在行經台21支線、福民國小附近，不明原因衝破約4米邊坡。根據ETtoday新聞雲報導，駕駛為40多歲男性，目前被送往東勢農民醫院治療，謝志忠團隊則指出，目前駕駛身上多處擦傷但意識清楚，人員平安最重要，將會盡力提供最好的醫療資源協助，謝志忠下午也將暫停選舉行程，前往探視受傷夥伴。,EBC
761,快訊／國中生遭同學割喉命危 校長還原事發經過｜東森新聞,https://news.ebc.net.tw/news/article/397820,2023-12-25 14:25:00,社會,北部一間高中附設國中部今（25）日發生攻擊案件，15歲男學生疑似遭同學持美工刀劃傷脖子，傷勢嚴重，命危送醫，對此，該校校長也還原事發過程。根據ETtoday新聞雲報導，校長表示，事故是發生在今天中午12時許，當時正值用餐時間，兩名男同學在教室走廊外發生口角衝突，當時雖然有導師在教室，但因為事發突然，來不及制止攻擊行為。至於兩造衝突原因、學生為何會持美工刀攻擊，目前由警方協助調查中。校長指出，事故發生後，包括受傷學生導師、學校總務主任已陪同到醫院急救，他自己也趕往醫院途中，傷勢還要等醫院做說明。,EBC
762,荷包注意！北市路口科技執法 明年元旦再增4處｜東森新聞,https://news.ebc.net.tw/news/article/397823,2023-12-25 14:44:00,社會,臺北市警局為維護交通秩序，並減少員警執法風險，自2019年起開始推動科技執法，運用科技設備取締交通違規，目前啟用34處科技執法設備，統計今年11月各處設備違規取締件數較測試期間減少95.9%，成效顯著。為持續維護交通安全，交通警察大隊分析篩選多事故路口，並配合內科交通安全改善計畫，擇定「民權東路與舊宗路、行忠路口」、「港墘路與堤頂大道口」、「南京東路與建國北路口」及「忠孝東路與敦化南路口」等4處地點建置科技執法設備，訂於明年元旦起正式啟用。科技執法將針對「車輛不停讓行人、闖紅燈、未依規定轉彎、不依標誌標線號誌指示行駛」等違規項目，以「多行向、多功能」科技設備偵測取締，並於「民權東路與舊宗路、行忠路口」、「港墘路與堤頂大道口」等2處內科地區易壅塞地點，規劃「路口未淨空」違規取締，以維持路口淨空與暢通，促進內科交通順暢。另鄰近忠孝東路與敦化南路口之「敦化南路1段270巷與仁愛路4段71巷口」因道路狹小，且鄰近學校、餐廳、百貨公司等，人車通行量大，如車輛進入路口未確實停讓，將提高事故發生風險，交通警察大隊配合中央推動「無號誌路口停讓」政策，於該巷口西往東方向增加「行經設有停車再開標誌之交岔路口不依規定停讓」科技偵測功能，運用AI辨識未停車再開行為，如有違規將依「道路交通管理處罰條例」第45條第1項第18款：「行經設有停車再開標誌、停標字或閃光紅燈號誌之交岔路口，不依規定停讓」規定舉發，提醒用路人應注意停讓，確認安全後再行通過路口。交通警察大隊提醒，科技執法設置目的是希望減少交通違規、促進用路順暢，呼籲駕駛人行經路口務必遵守道路交通安全規則，以保護自己與他人生命財產安全。文章來源：荷包注意北市路口科技執法明年元旦再增4處由CTWANT授權轉載。,EBC
763,即／國中生下課爆衝突！遭割喉命危 新北教育局說話了｜東森新聞,https://news.ebc.net.tw/news/article/397824,2023-12-25 14:31:00,社會,新北市一間高中附設國中部今（25）日發生攻擊案件，15歲男學生疑似遭同學持美工刀劃傷脖子，傷勢嚴重，命危送醫，對此，新北市教育局副局長劉明超也說話了。根據ETtoday新聞雲報導，校長表示，事故是發生在今天中午12時許，當時正值用餐時間，兩名男同學在教室走廊外發生口角衝突，當時雖然有導師在教室，但因為事發突然，來不及制止攻擊行為。劉明超表示，經初步了解，為今日中午下課時學生間偶發衝突事件，是美工刀造成的意外傷害案件，案發後校方立即陪同傷者就醫，目前由教育局與學校積極處理當中。劉明超指出，「這部分校方第一時間完成通報，目前該名男學生正在醫院急救治療中，後續學校將盡快釐清事發經過，並提供相關學生積極輔導措施。」,EBC
764,快訊／國三生下課爆拉扯 割頸衝突原因曝！｜東森新聞,https://news.ebc.net.tw/news/article/397826,2023-12-25 14:40:00,社會,新北市某高中附設國中部，今（25）日中午12時左右，一名15歲的國三男學生在與同學爭吵的過程中，遭對方持美工刀攻擊，頸部傷口嚴重、出血不止，當場失去呼吸心跳，目前仍在醫院搶救中，衝突原因也曝光。根據ETtoday新聞雲報導，一名女學生前往傷者班級找另一名女同學時，被傷者以不友善的態度拒絕，表示「妳又不是我們班的」，接著將女學生趕出教室；情緒受挫的女學生後來找來一名男同學前往傷者的班級理論，雙方發生口角，最終導致另名男學生情緒失控，持美工刀攻擊傷者，導致頸部嚴重受傷、出血不止。,EBC
765,對象出軌洩憤！他上傳兩人恩愛片 女3度見到自己氣炸｜東森新聞,https://news.ebc.net.tw/news/article/397828,2023-12-25 15:09:00,社會,情侶間鬧不合分手，是難免的事，若雙方願意好聚好散，那將會替兩人的感情留下好的結局。不過，高雄卻有一名男子在分手後，因懷疑前女友出軌，對感情不忠，憤而將兩人在交往期間所拍攝的性愛片，上傳至色情網站中，並公開女方的個人資料。女方得知後，也立即向法院提告，男方下場曝光。判決指出，高雄一名男子因不滿前女友在兩人交往期間，未履行承諾，並懷疑她出軌，因此，憤而在今（2023）年1月23日17時許前某時，利用女方的名義註冊3處色情網站，並公開她的姓名、生日、手機門號及居住地等個人資料，更上傳兩人交往期間所拍攝的性愛影片和照片。其中，該男於3處色情網站中，假藉女方的口吻寫道，「我是名舞廳小姐，私下有在接飯局」、「不敢說自己有多漂亮，但我很騷」、「同時最高紀錄一次交三個男友」、「3P是我夢想中的事情」、「我很隨性隨和隨便，價錢隨意開」、「價格不貴，因為素質不高」等內容。直到，女方於同年1月16日2時許、同年月22日4時許、同年月23日17時許，瀏覽3處色情網站後，才知悉自己的性愛片遭男方上傳，讓她氣的向法院提告。對此，法官認為，男方利用前女友的個人資料，註冊色情網站，並散布侮辱性言詞及性影像，嚴重影響女方的精神狀況，更使得她的人格受到嚴重毀滅，行為極度惡劣，加上因網際網路具有無遠弗屆的傳播特性，能夠在極短的時間內，被成千上萬之不特定人士所瀏覽，且難以避免該等性影像遭他人轉載、下載或重製，損害結果嚴重。因此，臺南地方法院審理認為，該男犯有刑法第216條、第210條、第220條第2項之行使偽造準私文書罪、第235條第1項之散布猥褻物品罪、第309條第1項之公然侮辱罪及個人資料保護法第41條之非公務機關非法利用個人資料罪，各處有期徒刑1年。應執行有期徒刑1年6月。,EBC
766,聚焦真相／獨家專訪運安會 調查中捷危機處理瑕疵｜東森新聞,https://news.ebc.net.tw/news/article/397829,2023-12-26 06:00:00,社會,台中捷運一死10傷慘劇，除了建商要負起責任，中捷的疏失也引發各界撻伐，交通部運安會接受東森新聞獨家專訪，特別針對危機處理的SOP進行調查，同時也有學者直指，國內的軌道ATP系統已經老舊，應該趁這一次痛定思痛，徹底改善安全偵測系統。先是吊臂從天而降，一聲巨響後，40公尺長重達三噸的吊臂，就橫躺在捷運軌道上方，明知這個障礙物非同小可，眾人還是眼睜睜看著捷運列車往前衝，其中靜宜大學助理教授林淑雅，遭吊臂重創彈出車外，搶救之後魂斷中捷。林淑雅52歲，是事故唯一的受難者，她教學認真深受愛戴，並長期關注人權議題，她的死引爆全民怒火，除了咎責建商，眾人糾結心中的一個大問號是，為什麼第一時間無法停住列車，中捷的危機處理，有沒有重大瑕疵。消基會交通委員會召集人李克聰：「如果這一次他有做前方確認的話，我相信就會看到、聽到聲響也好，或者是整個很大的煙塵，基本上第一個反應，就不要去讓車門關上」運安會調查組召集人葉名山：「我們會啟動調查，這個就是看你的SOP，通報系統過去那邊的反應再回來，這個時間來的及來不及。」交通部運安會要著手調查，釐清建商和中捷的相關責任，但這起事故也讓軌道運輸的安全問題浮上檯面，包括ATP只能偵測軌道上的異物，對於懸空物體毫無反應之力，學者更直指，安全偵測設備已經老舊，應該痛定思痛強化更新。消基會交通委員會召集人李克聰：「包括我們可以用AI來做影像判別，紅外線或者雷達各種偵測，我們把偵測範圍擴大，所有不管是在軌道上面的異物，或者軌道上方、兩側的，都可以測得出來。國內交通運輸，依安全性分為A型、B型、C型路權，捷運屬於最高等級的A行運輸，應該完全封閉異物入侵的機會，但全台南北的捷運沿線，大型建案林立，僅僅規定軌道旁6公尺內限建，不過法規太過鬆散，也是這次中捷事件的原因之一。消基會交通委員會召集人李克聰：「如果沿線有重大的施工，包括吊車等等，可能都會有掉落物，會掉到我們的軌道，必須要完整的去做『交通維持計畫』，而且交通維持計畫裡面，最能夠去規範它的，就是不要再營運時段施工。」運安會調查組召集人葉名山：「以後任何在軌道面，有可能在高空，它的吊臂長度到某一個程度的時候，跌落或掉入到軌道面的時候，可能也要有一個審查機制。」軌道運輸被認為是陸地上最安全的交通工具，但行車偵測系統的疏漏，以及不可抗力的異物入侵，都會造成難以想像的重大傷亡。從太魯閣號事件到中捷事故，生命的殞落，如何讓相關單位面對責任、提出解方，避免重蹈覆轍。,EBC
767,悚！獨居男墜橋「遭多車輾過」慘死…屍塊四散難辨認｜東森新聞,https://news.ebc.net.tw/news/article/397832,2023-12-25 15:14:00,社會,國道一號182.2K南屯段今（25）日清晨4點27分發生一起驚悚車禍，一名男子疑似徒步走到向上路橋面，接著從9公尺高的橋上墜落路面，之後接連遭到多部車輛輾撞過，當場死亡，但詳細事發原因，還有待調查釐清。根據ETtoday新聞雲報導，警方初步調查，至少4輛車輾撞過男子，警消到場時，現場滿布屍塊及血跡，男子遺體已呈肉泥狀，透過身上的證件才辨認出身分。目前已經有駕駛到案說明，研判當下因為燈光昏暗，恐有更多車輛不慎撞擊輾過。警方查出死者目前獨居在台中市南屯區，兒子接獲消息後，也趕往國道分隊製作筆錄，不清楚父親為何清晨出門，至於是否有疾病或其他因素導致，則有待進一步調查釐清。,EBC
768,怎騎的？沒酒駕卻肇事自摔 婦連人帶車栽涵洞｜東森新聞,https://news.ebc.net.tw/news/article/397836,2023-12-25 15:48:00,社會,高雄一名婦人25號上午，經過楠梓後昌路一帶，不明原因追撞前方停等紅燈的轎車，結果自己重心不穩，連人帶車掉進施工的涵洞當中。救護人員抵達施工現場，不斷對著下面施工的涵洞運送設備和器材，因為有一名婦人連人帶車摔入裡頭，一群人費了九牛二虎之力，先把婦人送上擔架，再將她人連同擔架抬上路面，送上救護車前往醫院檢查。事情就發生在25號上午10點多，高雄楠梓後昌路上，這名58歲的張姓婦人，騎車經過中油新北門門前，不明原因先是追撞了前方蔡姓男子開的轎車，接著又連人帶車摔進一旁管線工程的涵洞裡頭，婦人還一度受困其中爬不出來，最後警消到場才成功協助她人脫困，而這名婦人經過酒測之後，排除是酒駕釀禍，但好端端地怎麼會追撞別人，又摔進洞裡，害得自己渾身是傷，交通大隊還要進一步調查。,EBC
769,即／國三生遭割頸！裝葉克膜搶救 校方喊話：外界集氣｜東森新聞,https://news.ebc.net.tw/news/article/397838,2023-12-25 15:14:00,社會,北部一間高中附設國中部今（25）日發生攻擊案件，15歲男學生疑似遭同學持美工刀劃傷脖子，傷勢嚴重，命危送醫搶救中，對此，校方表示，希望外界可以一起幫學生集氣。根據ETtoday新聞雲報導，校方表示，2人皆是國中3年級學生，不同班也不認識彼此，當時因犯案學生進入傷者教室後，與傷者起衝突，進而發生美工刀傷人事件。據了解，目前傷者裝設葉克膜搶救中，校方期盼大家一同為孩子集氣，同時也會啟動學生輔導機制。此外，校方也提到，犯案學生平時在學校表現一切正常，沒有特別問題，詳細事發原因仍待調查。,EBC
