system_id,dataSource,artUrl,artDate,artTitle,artContent,sub_media
809,ltn,https://ec.ltn.com.tw/article/breakingnews/4531783,2023-12-25 12:26:50,國科會通過4公司進駐中科 總投資額3.45億,"國科會科學園區審議會議今天通過中科4件投資案，總投資額達3.45億元。（記者陳建志攝）
〔記者陳建志／台中報導〕國科會科學園區審議會議今天通過中科4件投資案，分別是三輝公司、醫乘智慧公司台中分公司、光泰環能公司、翔羊公司，總投資額達3.45億元，本年度中科園區共引進20家新投資案，投資總金額22.73億元。
中科管理局表示，三輝公司獲准進駐中科二林園區，投資金額2億元，該公司致力開發高品質、可廣泛應用於電子、機械、醫療等多元產業領域的精密射出成型產品，包含電子業精密射出成型產品、電動自行車零組件及吸盤扶手輔具等，提供客戶經濟實惠、具高附加價值及客製化彈性的產品與服務。
醫乘智慧有限公司台中分公司則獲准進駐中科虎尾園區，投資金額1千萬元，主要研發膀胱癌尿液細胞輔助辨識軟體，此軟體是透過人工智慧深度學習的電腦視覺技術，自動將尿液細胞中癌細胞進行影像辨識與依據癌細胞風險分類，用於膀胱癌輔助診斷，目前全球各國FDA尚未有通過認證的同功能自動辨識軟體，使其更富市場潛力及競爭力，有助於促進園區生物科技產業發展。
中科管理局表示，膀胱癌尿液細胞輔助辨識軟體，將可協助臨床醫檢人員更精準篩出異常變異檢體，並有效提升閱片效率，進而提升醫療服務品質，市場需求看好。
光泰環能公司則獲准在中科二林園區設廠，投資金額1億元，主要產品為生物炭及碳匯。計畫引進德國最先進PX熱裂解炭化系統，產製符合歐洲生物炭標準（EBC）之生物炭，另規劃商業模式協助媒合企業做ESG專案，將生物炭應用儲存在農民的土壤或非土壤區域，透過國際標準及國際第三方驗證取得碳匯憑證，此碳信用額是碳移除類型，可作為企業在自願性碳交易市場的氣候貢獻宣示。
　翔羊公司則是獲准進駐中科中興園區，投資金額0.35億元，產品為AI輔助金屬加工生產管制系統及AI應用軟體及技術支援服務，技術核心為大數據分析、人工智慧、資訊安全管理系統及豐田生產管理系統等為推動智慧製造，為全國唯一同時取得資料經濟（DA）、管理顧問（MA）、資訊安全（IS）等三大類「技術服務機構服務能量登錄」證書的10人以下公司。 
    一手掌握經濟脈動",ec
810,ltn,https://ec.ltn.com.tw/article/breakingnews/4531749,2023-12-25 23:35:41,蘋果高管坦言 很仰賴台積電,"蘋果高管坦言非常仰賴台積電。（彭博、路透，本報合成）
陳麗珠／核稿編輯
〔財經頻道／綜合報導〕蘋果（Apple）硬體高管接受CNBC專訪表示，自研晶片是蘋果過去20年來最深刻的變化，並坦言非常仰賴台積電，因為台積電「擁有符合我們需求的產量與產能規模」。
蘋果高級副總裁斯魯吉（Johny Srouji）及硬體工程高級副總裁特納斯（John Ternus），在11月接受CNBC專訪，談及與蘋果晶片業務相關議題。特納斯說，蘋果擁有設計團隊，可打造出令人驚豔的產品，卻受限於取得的技術，但是蘋果對自家產品在過去20年最深刻變化是，現在許多技術都是自家的，「最重要是就是我們的晶片」。
斯魯吉則解釋，硬體科技和硬體工程團隊合作，加上軟體團隊配合，形成獨特的合作關係，讓蘋果能夠打造完全為產品優化的整合產品。
關於蘋果將在產品中導入3奈米晶片，外界關心產能問題。斯魯吉表示無法回答這個問題，因為這是晶片代工廠的問題，但他相信「台積電擁有滿足蘋果需求的產量與產能規模」。
至於供應鏈多元化問題，斯魯吉則說，蘋果始終希望擁有多元化的供應，涵蓋亞洲、歐洲和美國，台積電在亞利桑那州建立晶圓廠是一件很棒的事，其他代工廠也正在進行類似的多元化。
斯魯吉坦言，我們在內部晶片方面，確實有很大一部分仰賴台積電，同時也一直在探索其他選項，前提是新的合作夥伴必須能滿足蘋果的標準和要求，蘋果始終以能否滿足其需求為原則。
被問及地緣政治緊張可能影響在台生產時，斯魯吉說，無法揭露未來計畫，但蘋果總是向前看，「我們有策略性的押注，對規劃很謹慎」。

    一手掌握經濟脈動",ec
811,ltn,https://ec.ltn.com.tw/article/breakingnews/4531752,2023-12-25 23:37:09,AI PC時代開始 英特爾鹹魚翻身、DRAM需求增,"隨著搭載人工智慧功能的新「AI PC」產品大量湧入，預計對DRAM的需求將會擴大。（示意圖，彭博）
〔記者吳孟峰／綜合報導〕隨著搭載人工智慧（AI）功能的新「AI PC」產品大量湧入，預計對高性能動態隨機存取記憶體（DRAM）的需求將會擴大。
英特爾宣布Core Ultra處理器將安裝在約230種AI筆記型電腦中，並宣布計劃在2025年支援1億台AI PC的分銷。市場研究公司Trend Force預測，今年PC出貨量將限制在1.67億台，比上年下降10.2%，但明年將成長3.2%，達到1.72億台，這一切都得益於AI PC替代需求。
隨著人工智慧電腦中安裝的中央處理器（CPU）全面支援第五代行動DRAM LPDDR5和LPDDR5x，以及可儲存人工智慧學習的大量資料的固態硬碟（SSD），預計對DRAM的需求將會擴大。
韓媒25日報導，根據業內人士透露，三星電子、LG電子、惠普等主要PC廠商，紛紛推出搭載英特爾、超微AMD AI CPU的AI PC。AI PC是一種設備上的AI，允許在PC上使用生成式AI功能，讓計算設備收集資訊而無需將其連結到雲端，從而實現快速的處理速度。它被評價為方便，因為允許在沒有網路連線的情況下工作。
隨著AI PC的推出，對高效能DRAM的需求預計將從伺服器擴展到智慧型手機和PC。Intel和AMD最新的AI CPU支援第五代行動DRAM、LPDDR5和LPDDR5x。這兩款產品的價格比前幾代LPDDR4和LPDDR4X貴約10-20%。迄今為止，大多數低階筆記型電腦都支援LPDDR4 和 LPDDR4x（上一代 LPDDR5）。
截至目前，DRAM相關高價值產品的銷售量中，用於AI伺服器的DDR5和高頻寬記憶體（HBM3）佔比較高。需求的成長集中在支援開放人工智慧、微軟和開發產生人工智慧的Meta 產生的大量資料的伺服器上。以這種方式開發的生成式AI預計將分別安裝在智慧型手機和筆記型電腦中，且行動用高附加價值DRAM LPDDR5和LPDDR5x的銷售量預計將增加。

    一手掌握經濟脈動",ec
812,ltn,https://ec.ltn.com.tw/article/breakingnews/4531737,2023-12-25 11:14:41,和碩：台灣5G智慧杆已具水準 看好2025年蓬勃發展,"和碩第6事業群總經理馮震宇，今天以5G智慧杆聯盟副會長身分出席產業鏈論壇。（記者方韋傑攝）
〔記者方韋傑／台北報導〕和碩（4938）第6事業群總經理馮震宇今天以5G智慧杆聯盟副會長身分出席產業鏈論壇，馮會後接受媒體聯訪時表示，台灣5G智慧杆產品技術已達水準，不過，由於明年總體經濟前景仍不被看好，此區塊真正能夠蓬勃發展的時機點，推估會落在2025年。
馮震宇表示，國內5G智慧杆產業切入商業模式的進度，將取決於產品實證後的效果能否達到應用需求，且還需要視整體成本是否合理，以及評估應用範疇所能達到的商業效益，明年元月將於台南、高雄展開驗證，倘若各項條件皆符合理想情況，將進一步向指導單位匯報。
馮震宇提到，產業聯盟後續不排除也會在其他縣市展開5G智慧杆實證計畫，不過，5G智慧杆明年能否有多大商業進展，由於總體經濟情勢仍較不樂觀，因此不敢有太大把握，「2025年會是比較蓬勃發展的時間點」，基本的技術跟產品已經有了，就等待適合的時機點到來。
關於和碩集團的商用5G專網發展計畫，馮震宇說，先前與越南電信單位在海防市進行的概念驗證（POC）專案，目前已更深入地朝正式商轉邁進，而在東南亞印尼，以及東北亞的南韓、日本也在接洽相關5G專網業務。 
    一手掌握經濟脈動",ec
813,ltn,https://ec.ltn.com.tw/article/breakingnews/4531722,2023-12-25 11:10:30,台幣連4升收31.14元 創逾5個月新高,"台幣收31.14元，下一步叩關31元整數價位。
（記者陳梅英攝）
〔記者陳梅英／台北報導〕美通膨降溫、美元持續走弱下，新台幣兌美元匯率今日一舉升破31.2元，重返31.1元價位，終場收在31.14元，升值6.3分，匯價連4升、創逾5個月新高，成交量11.045億美元。
美國上週公佈核心個人消費支出（PCE）增幅下滑至2.6%，排除波動較大的能源與食品項目後，核心PCE年增3.2%，是2021年4月以來最小增幅。
美通膨降溫，加深市場對Fed明年3月降息預期，美元指數下探至3個月新低。市場持續拋售美元，使台幣一早開盤即升破31.2元價位，最高升抵31.104元，逼近31.1元價位。
匯銀主管指出，支撐台幣走勢兩大原因，除美元走弱外，年底出口商資金、作帳需求皆使台幣易升難貶，惟外資放假尚未回來，匯市交易略顯冷清，加上亞幣強弱不一，台幣能否在2023年底重見30字頭，仍需觀察，其中，央行態度也是關鍵之一。
根據央行公布4點匯價，美國與韓國今日休市，沒有資料，不過日圓今日貶值0.14%、人民幣升0.03%、新幣升0.04%，台幣勁揚0.2%，走勢相對偏強。
台股今日則是小漲8.21點，收在17604.84點，三大法人合計賣超13.07億元。其中，外資賣超8.84億元。 
    一手掌握經濟脈動",ec
814,ltn,https://ec.ltn.com.tw/article/breakingnews/4541873,2024-01-04 08:09:22,全新臉色鐵青！投信追殺到賣超第1名,"投信再對全新下重手，今大舉殺出6229張，砍至賣超第1名（圖擷自全新官網）
高佳菁／核稿編輯
〔財經頻道／綜合報導〕投信今持續買超台股30.72億元，不過，卻大幅調節電子股，其中，又以全新受傷最重，繼昨（3日）賣出2624張後，今（4日）再下重手，今大舉殺出6229張，砍至賣超第1名，在投信連2天倒貨，股價跌了15.6%，收在132.5元，創去年8月底新低。
至於賣超第2至10大個股，依序為華碩（2357）賣1901張；欣興（3037）賣1483張、建準（2421）賣1411張、台泥（1101）賣925張、華城（1519）賣709張、技嘉（2376）賣649張、微星（2377）賣617張、奇鋐（3017）賣585張、中華（2204）賣515張。
而今天的銀彈則集中在航運族群，買超前3大，皆為航運股，其中又以陽明（2609）最受青睞，今再加碼7544張，居買超第1名，而長榮（2603）緊跟在後，買進5781張，至於長榮航（2618）也買了4827張，居買超第3大。
至於買超第4至10大個股，依序為聯電（2303）買4020張、中信金（2891）買3505張、京元電子（2449）買3064張、旺宏（2337）買3029張、緯創（3231）買2344張、力成（6239）買2319張、致伸（4915）買1993張。 
    一手掌握經濟脈動",ec
815,ltn,https://ec.ltn.com.tw/article/breakingnews/4543481,2024-01-06 00:35:41,美公布經濟數據 黃金週線收黑,"週五（5日）紐約黃金期貨大致持平，報每盎司2049.80美元；黃金現貨價上漲0.1%，至每盎司2044.21美元。（法新）
林浥樺／核稿編輯
〔財經頻道／綜合報導〕美國就業數據雖然強勁，但服務業景氣降溫，週五（5日）紐約黃金期貨大致持平，報每盎司2049.80美元，本週週線收黑；黃金現貨價上漲0.1% 至每盎司2044.21美元，稍早曾下跌1%，本週下跌超過1%。
美國勞工部公布去年12月非農就業人數，新增21.6萬人超過市場預期，失業率持平在3.7%。
但供給管理協會（ISM）同日公布，12月非製造業指數從52.7降到50.6，為3個月來最大跌幅，且低於市場預估的52.6。
High Ridge Futures金屬交易主管梅格（David Meger）表示：「首先，非農就業數據比預期強勁，因此我們看到黃金有一些賣壓，然而，我們隨即聽到ISM數據，比預期疲軟的消息，也因此看到金價趨勢扭轉。」
盛寶銀行（Saxo Bank）大宗商品策略主管哈森（Ole Hansen）表示：「隨著美國聯準會（Fed）轉向降息的情況下，我們認為，和降息次數有關的揣測，將成為未來幾個月市場波動性的主要驅動力。」


 
    一手掌握經濟脈動",ec
816,ltn,https://ec.ltn.com.tw/article/breakingnews/4543480,2024-01-06 00:27:28,中東緊張局勢 國際油價走高,"國際油價週五（5日）上漲。（路透）
〔記者林浥樺／綜合報導〕美國國務卿布林肯（Antony Blinken）將再度展開中東危機之行，試圖抑制地區緊張局勢，國際油價週五（5日）上漲。
紐約西德州中級原油2月交割價上漲1.62美元，或2.2%，收每桶73.81美元，本週漲幅3%。
布蘭特原油3月交割價上漲1.17美元，或1.5%，收每桶78.76美元，本週漲幅2.2%。
2大原油期貨在2023年首週週線均收高，收復了週四（4日）因美國成品油庫存大幅增加，造成的跌幅。
丹麥航運巨頭馬士基週五表示，在可預見的未來，所有要過境紅海/亞丁灣的船隻都將改道，繞行非洲好望角，並警告客戶做好重大中斷準備。 
    一手掌握經濟脈動",ec
817,ltn,https://ec.ltn.com.tw/article/breakingnews/4543883,2024-01-06 10:50:52,養虎為患！以色列學者轟中國非善類 疾呼調整對中戰略,"以哈爆發戰爭以來，中國並未譴責哈瑪斯，以學者認為，在以國最困難的時刻，中國已經證明了自己並非友善國家，呼籲調整對中戰略。（示意圖，路透社）
陳麗珠／核稿編輯
〔財經頻道／綜合報導〕巴勒斯坦激進組織哈瑪斯去年10月7日突襲以色列以來，雙方衝突至今約3個月，中國從來沒有站隊以色列，而以色列多年來卻對中資抱持開放態度，中資在以投資多項戰略性基建，包括上海國際港務投資興建的海法新港，海法港對於美國海軍意義重大，這是美國海軍第6艦隊經常停靠的港口。另外，中企承建的特拉維夫首條輕軌也在2023年8月開通。以色列學者開轟，在以色列最困難的時刻，中國已經證明了自己並非友善國家，以色列應該從對中國的幻想中醒來。
北京發起反以言論  以色列看清中國
以哈戰事正在進入另一個階段，以軍後備軍人即將從加薩撤離，重返工作崗位拚經濟。這次衝突爆發至今3個月，中國的態度令以色列重新檢視對中政策。
以媒開轟，自以哈戰爭爆發以來，北京並未譴責哈瑪斯，即使在10月7日4名中國公民被殺之後也是如此。北京也沒有譴責葉門叛軍的海上恐怖行動，葉門叛軍「青年運動」（Houthi）襲擊紅海的中國船隻。以色列外交官更對中國掩蓋去年10月1名穆斯林男子，在北京當街刺傷以色列駐中使館職員家屬的事件感到失望。
而且，中國外長王毅重申了中國支持巴勒斯坦加入聯合國，並與其他中國高官一樣承認巴勒斯坦人的回歸權，中國顯然在這場衝突中與巴勒斯坦人站在一起，無視以色列的權益。中國的立場超越了外交範疇，還與巴勒斯坦人結盟，在社群媒體上發起反以宣傳，影響全球輿論。
以色列國家安全研究所（INSS）以中政策研究中心學者傑林（Tuvia Gering）說，中國對來自巴勒斯坦恐怖組織、黎巴嫩、敘利亞、伊拉克和葉門的伊朗「抵抗軸心」（Axis of Resistance）所採取攻擊，採取雙重標準，在擔任聯合國安理會主席期間拒絕譴責，更不用說採取行動反對了，甚至進一步利用這一立場對以色列扣帽子、譴責西方。
傑林認為，中國選擇支持（巴勒斯坦）主權回歸（習近平提出的兩國方案），對巴勒斯坦恐怖主義而言是一種鼓勵，也是公然干涉以色列內政，這就像以色列支持台灣獨立一樣。（意指這些全都不關中國的事）。
傑林並稱，更糟的是，中國並沒有利用其對伊朗的巨大影響力來規避遭制裁的石油，而是與那些主張摧毀猶太國家的人，一起反對以色列。
中資在以投資多項戰略性基建，海法新港就是其中之一。（法新社資料照）
中資投資基建 以安全官員憂心
傑林強調，以色列與中國脫鉤實際上是不可能的，中國仍將是重要的貿易夥伴，但在我們的安全受到挑戰的情況下，以色列應該從對中國的幻想中醒來，因為「在以色列困難時刻，中國已經證明了自己並不友善」。
報導並列出中國在以投資狀況，北京在以色列獲得了一系列戰略資產。包括以色列鷹眼監視系統中，嵌入了中國公司海康威視的攝影機，目前海康威視已被美國列入黑名單。海法新港由上港集團管理；中國港灣子公司PMEC在阿什杜德興建南部港口，以及Sorek海水淡化廠的興建與營運。
其中，海法港對於美國海軍來說意義重大，這是美國海軍第6艦隊經常停靠的以色列港口，基地內還停泊有以色列裝備核武的常規動力潛艇，因中資進駐後，美國第六艦隊好幾次不再在海法港停錨。
中國承建以色列特拉維夫輕軌。（路透社）
中國企業也深度參與特拉維夫輕軌項目，中國光明食品十多年前就收購了當地主要食品製造商Tnuva的控股權。
對於中國進軍以色列市場，以色列國家安全局（Shin Bet）前局長阿加曼（Nadav Argaman）早就發出警告。2019年，他在特拉維夫大學閉門演講示警，中國在以色列的影響力，可能對國家安全構成威脅，這項警告對中國收購金融集團菲尼克斯（Phoenix）和克拉爾保險公司（Clal Insurance）發揮關鍵作用。只是其他警告卻遭到忽視，為中國大規模滲透以色列鋪平道路。
以色列安全局Shin Bet前官員曼施瑞（Harel Menashri），近日也對以國財經媒體Calcalist說，儘管我們的安全部門幾十年來一直示警，但中國政府仍在以色列的戰略項目上進行了大量投資。當時機成熟時，「中國也許能夠阻止以色列關鍵基礎設施運行」。

    一手掌握經濟脈動",ec
818,ltn,https://ec.ltn.com.tw/article/breakingnews/4544213,2024-01-06 16:43:07,中媒《財新》才暗批習近平誤國 《第一財經》再要求放權,"中國不滿習近平統治的聲音越來越大。《財新週刊》發表疑似批評習近平誤國的社論後，上海文化廣播影視集團公司旗下《第一財經》再發表「放權」社論，引發關注和熱議。（歐新社）
〔編譯盧永山／綜合報導〕中國領導人習近平上任以來，逐漸緊縮對政治和社會的控制，經濟每況愈下，近期中國國內不滿習近平統治的聲音越來越大。繼《財新週刊》發表疑似批評習近平「誤國」的社論後，隸屬於中共上海市委宣傳部的上海文化廣播影視集團公司，旗下《第一財經》3日再發表「放權」社論，引發各界關注和熱議。
《第一財經》4日發表一篇題為「最好的承諾是放手和放權」的社論，首先點出，當前中國經濟面臨的內外環境複雜多變，需求收縮、供給受衝擊、預期轉弱，寬貨幣、緊信用等仍突出。
文章寫道，目前許多鼓勵和支持民營經濟的政策，民營企業卻未能有感有得，這些在文件上看得見的利好，如何在現實中更具實操性，轉變成民營資本實實在在的所感所得，關鍵是對權力行權邊界的約束和框定；尤其是，要讓權力從認知和行動明示，企業家擁有自主經營企業的絕對權利。
文章也提到，45年的改革開放展示，中國經濟的騰飛史，就是政府放權、權利獨立拓展的歷史。各行業的鮮活事例表明，放權最徹底的行業也是經濟最活躍的行業，人們合法權利得到有效保護和自由舒展的領域，也是價值創造最活躍的領域。
這篇社論一刊出，迅速引發輿論關注與熱議。華東政法大學憲法學教授童之偉在微博發文說：「我很贊成一財社論『最好的承諾是放手和放權』的看法。很多時候，權力後退、大步後退、持久地後退，是事業成功的關鍵。改革開放的成功雄辯地證明了這一點。」
微博網友「說了也白說的薛越」發文說：「民企供獻60％以上的GDP（國內生產總值），70％以上稅收，80％以上就業，而只佔用了20％信貸資金。國家為什麼不能公平對待民企？」
除了《第一財經》刊登「放權」社論，被指有挑戰習近平的意味，《財新網》近期也有多個被指挑戰當局的動作。《財新週刊》去年12月25日發表題為「重溫實事求是思想路線」的社論，引用了習近平的原話稱，「違背實事求是，就會誤黨誤國。」這篇社論在牆內外平台引發了廣泛討論，被認為暗諷習近平。
名為「兩宋遺風」的網友在社群網站X（推特前身）發文指出：「自（中國前總理）李克強去世後，牆內各種擦邊炮打習包子的文章越來越多了，《財新網》發了3篇，被刪了2篇；劉源（前中國國家主席劉少奇之子）以紀念劉少奇的名義也指桑罵槐了一番；現在《第一財經》跟進，要求包子放權，足見黨內對他的意見已經到了『八佾舞於庭』的程度了，相信後續還會有更多類似文章出現，而且應該不僅僅只是文章。 」
有分析指出，習近平決心走毛澤東的路線，《財新網》這篇文章在這個時間點登出，說明中共黨內的2條路線鬥爭白熱化和公開化，封鎖了《財新網》，《第一財經》又蹦了出來，可見民心思變已是大勢所趨。 
    一手掌握經濟脈動",ec
819,ltn,https://ec.ltn.com.tw/article/breakingnews/4544047,2024-01-06 11:17:24,蔡明興：富邦金年終中位數近8個月、加薪4％,"富邦集團今在南港展覽館舉行謝年會，富邦集團董事長蔡明忠（左）、富邦金控董事長蔡明興（右）共同出席。（圖由富邦金控提供）
〔記者吳欣恬／台北報導〕富邦集團今在南港展覽館舉行謝年會，邀請藝人曾寶儀主持，並邀請八三么、彭佳慧等知名藝人熱力開唱，與1萬5千名員工同歡。富邦金控董事長蔡明興透露，今年員工年終獎金中位數近8個月、加薪4%，股東配發股利也確定優於去年。
蔡明興受訪時表示，今年員工年終最好的差不多20個月，中位數應該是7.75、近8個月；加薪則會參酌消費者物價指數，因為最近通膨比較高，平均數差不多4%，不過也有人加20、30%，完全看績效而定。
關於今年的股利政策，蔡明興說，富邦金去年盈餘比前年好一點，股東股利確定不會比去年縮水。
他提到，2021年以前富邦金都配現金股利，從來沒有配過股票股利，覺得配股票還要繳稅，然後又沒拿到現金；可是股東的算法不一樣，認為比如說現在股價60元，配1元的股票等於配了6元，因此建議應該搭配一些股票股利，富邦金就從善如流。
蔡明興說，富邦金累積未分配盈餘跟資本公積很大約有7、8千億，因為過去累積很多都沒配，因為公積免稅，所以盡量都會先用公積配發。
對於國泰壽昨天公布今年要發上限達500億元的10年期次順位普通公司債，蔡明興說，大家主要都為了要因應接軌ICS，因為現在發10年期的次順位公司債，可以算作第2類資本，所以他認為各家壽險業者根據自身規模跟經營情況，應該多多少少都會發，富邦壽也不例外。
富邦金控去年4月正式完成和日盛金控的合併，包括銀行、證券和期貨等子公司，今天謝年會也是全數合併後的首次。蔡明興特別提到，富邦證券和日盛證券合併後，融資市占率提高到第2名，各項業務指標持續往前進。
他指出，去年獲利雖然沒創新高，也是歷史上第2高，期許兩家合併後，獲利能夠超過百億，成為繼富邦人壽、北富銀和富邦產險，富邦金控期下第3家有能力獲利超過百億元的子公司。 
    一手掌握經濟脈動",ec
820,ltn,https://ec.ltn.com.tw/article/breakingnews/4544037,2024-01-06 11:12:48,去年經濟欠佳才沒缺電？ 台電：用電量史上第3高,"有關部分人士稱去年是因經濟不佳、用電少才沒缺電，台電反駁，去年用電量為史上第3高。（資料照）
〔中央社〕有關部分人士稱去年是因經濟不佳、用電少才沒缺電，台電表示，去年用電量為史上第3高，且較2016年成長約1成，但電力備轉容量率與2016年的1.64%相比，已可維持在6%至10%的穩健情況。
台電進一步說，全年尖峰備轉容量率低於10%的天數僅有8天，其他天數都維持在10%以上的穩定餘裕，連少數時段發生機組故障，備轉容量率仍不低於6%。
台電今天發布新聞稿表示，近年透過新機組建置、再生能源發展，電力調度模式改變，已走出2016年電力緊繃情況。
台電指出，備轉容量原本就是在用電需求外多預備的餘裕，批評者以備轉容量率6.43%來批評供電，但當天是因興達三號機及豐德電廠故障檢修，因此使用到原先預備的備轉容量，意即因應特殊情況後，仍有6%以上的預備，代表台電在面對不同情勢下，透過備轉資源的快速調節，均維持系統穩定運轉。
台電說明，部分人習慣以備用容量率「減5」來評估備轉容量率，這是舊的算法，目前再生能源加入電力系統後，台電的歲修規劃已完全改變，尤其秋冬時期在離岸風電持續併網下，增加歲修機組的餘裕，夏季太陽光電也成中午尖峰用電助力，甚至可以透過抽蓄水力儲能，轉移電能到夜間使用。
此外，包括時間電價的導引效果，也讓負載轉移，把電力需求移到到非尖峰時間，「這些都是電力調度的新知識，也希望批評者可以與時俱進」。
對於謠言稱台電未公布夜間備轉容量，台電澄清，越來越多民眾都已知，拿出手機搜尋台電官方網站就有即時的電力資訊可供查閱，台電於官網揭露每10分鐘更新的即時用電量使用率，民眾可自行在台電官網檢視當下數據。
至於2024年供電，台電表示，今年夏季前除有大潭八號機及豐德三號機共220萬瓩及新再生能源加入系統運轉，台電亦新推出批次生產時間電價，引導業者於再生能源充裕時段用電，持續確保系統供電無虞。 
    一手掌握經濟脈動",ec
821,ltn,https://ec.ltn.com.tw/article/breakingnews/4544050,2024-01-06 12:00:49,全球表現最好經濟「年度國家」 希臘再獲殊榮,"希臘經濟表現連續第2年取得令人矚目的成就，GDP成長率1.2%，股市實際價值大幅成長，2023年上漲43.8%，在其他國家中脫穎而出。（彭博）
〔記者吳孟峰／綜合報導〕希臘再次被譽為全球經濟「年度國家」（country of the year）。經濟學人》將希臘評為2023年表現最好的經濟體。
歐洲新聞商業（Euronews Business）對這項研究進行詳細分析，同時也列出歐洲其他國家去年的經濟表現。該研究收集5個指標的數據：「核心」通膨（不包括能源和食品等波動性成分）、國內生產毛額、全球35個主要富裕國家的就業指數、以及股市表現。
希臘連續第2年取得令人矚目的成就，GDP成長率為1.2%，股市實際價值大幅成長，2023年上漲43.8%，在其他國家中脫穎而出。
根據經濟學人報導，由於希臘政府實施一系列親市場改革，投資者重新評估希臘企業前景。
希臘預計到2027年將從「歐盟結構和復甦基金」獲得超過550億歐元，經濟學家估計這將每年貢獻1個百分點的經濟成長。預計2024年投資將成長約15.1%，是去年的兩倍多。
雖然希臘經濟尚未恢復到2010年代初期更為繁榮的狀態，然而，國際貨幣基金組織（IMF）明確強調該國的諸多改改進。國際貨幣基金組織稱，希臘的經濟前景顯著改善，實際國內生產總值超出了疫情大流行前的趨勢水平。
報告稱，希臘銀行體系保持彈性，資產負債表有所改善，並讚揚因疫情而引入的數位化，在危機期間大大保護了生產力和工作時間。
同一項研究也強調了歐洲其他地區的不那麼繁榮的情況。匈牙利的核心通膨率年增為11%；嚴重依賴俄羅斯能源供應的芬蘭也面臨經濟困難。
法國、德國和西班牙都遇到自身一連串問題，尤其是西班牙，隨著時間的推移，通膨似乎呈現加深趨勢。
雖然只有少數國家經歷了GDP下降，但愛爾蘭的降幅最為顯著，達到4.1%，不過，由於愛爾蘭GDP的衡量計算問題，該數字可能無法完全反映真實情況。
英國和德國的表現均低於預期。德國正應對能源價格衝擊和中國進口汽車加劇競爭的後果。英國持續應對脫歐的後果，大多數經濟學家預計未來幾年這兩國的經濟成長將放緩。

    一手掌握經濟脈動",ec
822,ltn,https://ec.ltn.com.tw/article/breakingnews/4544067,2024-01-06 12:37:21,中國留學生立志返中報效祖國GG 加國以間諜疑慮拒發簽證,"一名中國留學生申請加拿大學生簽證，希望將所學知識帶回中國，改善中國公衛系統，加國法院裁定這項計畫符合「非傳統」間諜定義，駁回簽證申請。（示意圖，法新社）
陳麗珠／核稿編輯
〔財經頻道／綜合報導〕一名中國留學生李躍康（音譯，Li Yuekang）想在加拿大「滑鐵盧大學」學習，並將所學知識帶回中國，盼改善中國公衛系統。加拿大聯邦法院首席法官克蘭普頓（Paul Crampton）裁定，李躍康的計畫符合「非傳統」間諜定義，駁回簽證申請。
法廣報導，李躍康拿到加拿大滑鐵盧大學博士錄取通知後，在2022年申請學生簽證，被認定為不可入境。一名加拿大簽證官稱，他對李的簽證申請有許多擔憂，包括他在加拿大的預期研究領域，以及中方利用學生作為「非傳統訊息收集者」，藉此促進中國對軍事技術等領域的研究。
加拿大聯邦法院裁決指出，簽證官還注意到，李對微流體技術-微/奈米科學與技術的一個分支領域具濃厚興趣，而且李在學習計畫也表示，希望將自己的職業生涯奉獻給中國，改善中國在公衛領域應用先進床邊照護技術不足的情況。
加拿大聯邦法院首席法官克蘭普頓（Paul Crampton）裁定，李躍康的計畫符合「非傳統」間諜定義，認定有合理的理由相信李可能被中國政府招募或脅迫為間諜。法官指出，李躍康在北京一所與中國國防工業有聯繫的大學學習，他的研究領域可能有利於中國的生物製藥工業。
加拿大前總理國安顧問法登（Dick Fadden）亦稱，此裁決為加拿大控制一個日益嚴重的問題提供新的工具。「我認為中方無論是在加拿大還是在盟國，都利用大學作為獲取對其軍隊有用的知識產權的手段，這一點無可辯駁」。
法登還說，如果我們允許他們（中國）做什麼，他們（中國）也應該允許我們做什麼，在國際關係中，這叫做對等。
對於中國可能在敏感領域竊取智財權，加拿大安全情報局（CSIS）一直公開敲響警鐘。加拿大安全情報局局長維尼奧特（David Vigneault）上個月也提醒，任何人都不應低估中國竊取加拿大研究成果和干涉加拿大事務的努力。並稱他們（中國）正在竊取加拿大企業、大學和政府的知識產權，這是我們未來繁榮的根本所在，任何人都不應對（中國）滲透我們的政治體系、私營部門、政府機構、大學和社區的廣度抱持幻想。
對此，李躍康的律師和中國駐加大使館都沒有回應加媒CBC的置評請求。 
    一手掌握經濟脈動",ec
